question_idx,question,gold_answer,predicted_answer,em,f1,qa_confidence,top_passage_id,n_gold_passages,hit@1,passage_recall@1,hit@3,passage_recall@3,hit@5,passage_recall@5,hit@10,passage_recall@10,hit@20,passage_recall@20
434,Which one was longer and by how much? James Cameron's film Titanic (1997) or the actual sinking of the Titanic in 1912?,"James Cameron's film Titanic was longer than the actual sinking Titanic, with a running time of 195 minutes, 35 minutes longer than the actual sinking of the Titanic in 1912.",,0.0,0.0,0.9799263179302216,32279,303,1.0,0.0033003300330033004,1.0,0.009900990099009901,1.0,0.0165016501650165,1.0,0.0231023102310231,1.0,0.036303630363036306
435,"I'm thinking of the  screenplay, co-wrote by the same author as Lonesome Dove, that won an Oscar for Best Adapted Screenplay 20 years after Lonesome Dove won the Pulitzer Prize. What was the name of the screenplay? ",Brokeback Mountain,,0.0,0.0,0.973516047000885,19763,58,0.0,0.0,1.0,0.017241379310344827,1.0,0.017241379310344827,1.0,0.05172413793103448,1.0,0.06896551724137931
436,What was the founding name of the company that ran the coal mining camp in the city where baseball great Willie Mays was born?,Sewanee Furnace Company,Tennessee Coal & Iron Co,0.0,0.0,0.8880851864814758,41681,130,1.0,0.007692307692307693,1.0,0.015384615384615385,1.0,0.023076923076923078,1.0,0.038461538461538464,1.0,0.08461538461538462
437,"Which original Saturday Night Live cast member's daughter, tied with Hannah Waddingham for the Best Supporting Actress in a Streaming Series, Comedy award at the 1st Hollywood Critics Association TV Awards in 2021?",Laraine Newman,Laraine Newman,1.0,1.0,0.9870491623878479,70185,25,1.0,0.04,1.0,0.04,1.0,0.04,1.0,0.08,1.0,0.08
438,Who was the youngest climber to podium at the first year climbing was in the olympics?,Alberto Ginés López (18 at the time).,,0.0,0.0,0.97059166431427,47978,50,1.0,0.02,1.0,0.06,1.0,0.08,1.0,0.16,1.0,0.24
439,"As of January 1st, 2024, how many buildings in New York City were 750ft or taller the last time Halley's Comet came close to Earth?",12,,0.0,0.0,0.9575043618679047,66698,98,1.0,0.01020408163265306,1.0,0.030612244897959183,1.0,0.05102040816326531,1.0,0.09183673469387756,1.0,0.19387755102040816
440,What novel by Ernest Hemingway won a Pulitzer prize for fiction that was subsequently overturned twelve years before the same author won again?,For Whom the Bell Tolls by Ernest Hemingway,The Nickel Boys,0.0,0.0,0.9079633057117462,15750,77,0.0,0.0,1.0,0.012987012987012988,1.0,0.03896103896103896,1.0,0.05194805194805195,1.0,0.06493506493506493
441,Who was the successor of the Egyptian Pharaoh that was in power when the Treasury of Atreus was completed?,Merneptah,,0.0,0.0,0.9265748262405396,6504,142,1.0,0.007042253521126761,1.0,0.014084507042253521,1.0,0.028169014084507043,1.0,0.04225352112676056,1.0,0.08450704225352113
442,"What is the age difference between the youngest and oldest person, in the 20th Century, to win two Nobel Prizes?",20 years.,,0.0,0.0,0.9457169771194458,30287,286,1.0,0.0034965034965034965,1.0,0.006993006993006993,1.0,0.013986013986013986,1.0,0.02097902097902098,1.0,0.045454545454545456
443,What season of The Challenge was airing when Bridgeton premiered?,"Season 36, Double Agents",,0.0,0.0,0.778372198343277,33313,94,1.0,0.010638297872340425,1.0,0.02127659574468085,1.0,0.031914893617021274,1.0,0.0425531914893617,1.0,0.0425531914893617
444,"How many of Mark Calaway's consecutive Wrestlemania wins occurred in matches that were longer than the final match result in the same year's competition, not including years where Calaway was part of the final result?",Five,,0.0,0.0,0.9902263283729553,24543,575,1.0,0.0017391304347826088,1.0,0.0052173913043478265,1.0,0.008695652173913044,1.0,0.017391304347826087,1.0,0.03130434782608696
445,What number do you get when you add up the numbers in the postcode of the hospital John Lennon was born in?,14,,0.0,0.0,0.9229693412780762,92736,136,0.0,0.0,1.0,0.014705882352941176,1.0,0.022058823529411766,1.0,0.04411764705882353,1.0,0.0661764705882353
446,Which set director born in 1936 won the Academy Award for Best Production Design during the 71st Academy Awards?,Jill Quertier,Jill Quertier,1.0,1.0,0.9163826406002045,72878,5,1.0,0.2,1.0,0.6,1.0,0.6,1.0,0.6,1.0,0.8
447,"The star of the TV show ""The Bear"" had his breakout role on a Showtime show. The actress who played his older sister on that Showtime show released an album in 2007. The label who released her album released their first album 27 years previous. From their first album, what number did the title track reach on the Billboard Hot 100?",Number 3,,0.0,0.0,0.9832431674003601,55597,122,0.0,0.0,1.0,0.00819672131147541,1.0,0.00819672131147541,1.0,0.00819672131147541,1.0,0.00819672131147541
448,"When Taylor Swift first released her studio album ""1989,"" how many studio albums had Katy Perry already released? ",4,six,0.0,0.0,0.91211798787117,14222,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23076923076923078,1.0,0.38461538461538464
449,Who lived longer one of the Bronte sisters or Jane Austen?,Jane Austen,,0.0,0.0,0.49992692470550537,37887,199,1.0,0.005025125628140704,1.0,0.010050251256281407,1.0,0.010050251256281407,1.0,0.02512562814070352,1.0,0.04020100502512563
450,Who was the head coach of the team that won the Superbowl the year that the show Law & Order: SVU was released?,Mike Shanahan,,0.0,0.0,0.9811128675937653,51768,94,1.0,0.010638297872340425,1.0,0.02127659574468085,1.0,0.02127659574468085,1.0,0.0425531914893617,1.0,0.05319148936170213
451,"How many times taller is the 7th highest mountain the world than Novake, Poljčane in Slovenia? Round your answer to one decimal place. ",31.5,,0.0,0.0,0.9823484420776367,53098,13,1.0,0.07692307692307693,1.0,0.07692307692307693,1.0,0.07692307692307693,1.0,0.07692307692307693,1.0,0.07692307692307693
452,The Wisconsin Butter Fire led to dams being built to protect a lake that was the site of the plane crash death of which famous musician?,Otis Redding,,0.0,0.0,0.948422372341156,52762,12,1.0,0.08333333333333333,1.0,0.16666666666666666,1.0,0.25,1.0,0.5,1.0,0.5833333333333334
453,What is the English meaning of the name of the smaller of the two constellations which resides in the middle of the Summer Triangle?,Arrow.,"Englaland, which means "" land of the Angles",0.0,0.0,0.42165498435497284,19188,36,1.0,0.027777777777777776,1.0,0.027777777777777776,1.0,0.05555555555555555,1.0,0.08333333333333333,1.0,0.08333333333333333
454,"During the year that Serbia became an independent republic after separation from Montenegro, who won the Nobel Prize for Literature?",Orhan Pamuk,"2006, Serbia became an independent republic after Montenegro separated. Administrative divisions Within Socialist Republic of Serbia two autonomous provinces existed : Socialist Autonomous Province of 1996, 1997, 1998, 1999 2000s : 2000, 2001 ( 2 nominations ), 2002, 2004, 2005 ( 2 nominations ) 2010s : 2011 ( 2 nominations ), 2012, 2013, 2015, 2017, 2019 2020s : 2022, 2023 People who won both a Nobel Prize and an Oscar George Bernard Shaw",0.0,0.0,0.5340856909751892,50172,31,1.0,0.03225806451612903,1.0,0.03225806451612903,1.0,0.03225806451612903,1.0,0.03225806451612903,1.0,0.06451612903225806
455,How many years older is the the library where Galileo's middle finger was first exhibited than the first public library to be lit using electric lightbulbs?,222,,0.0,0.0,0.9932096302509308,11336,30,1.0,0.03333333333333333,1.0,0.1,1.0,0.16666666666666666,1.0,0.3,1.0,0.36666666666666664
456,"If the person who played the joker in ""The Dark Knight"" (2008) had children, how old will they be on the films 50th anniversary? ","Heath Ledger had one daughter named Matilda Ledger who was born on October 28, 2005. Since the film was released on the 18th of July in 2008, Matilda will be 52 on the films 50th anniversary.",,0.0,0.0,0.9693610072135925,82716,228,1.0,0.0043859649122807015,1.0,0.013157894736842105,1.0,0.017543859649122806,1.0,0.03508771929824561,1.0,0.06578947368421052
457,What was David Fincher's most recently released feature film when Britney Spears' first feature film was released in the U.S.?,Fight Club.,,0.0,0.0,0.8006622195243835,33399,76,1.0,0.013157894736842105,1.0,0.039473684210526314,1.0,0.05263157894736842,1.0,0.06578947368421052,1.0,0.07894736842105263
458,What was the last album the Grateful Dead released prior to the death of Doors vocalist Jim Morrison?,American Beauty,,0.0,0.0,0.4172961711883545,8313,92,1.0,0.010869565217391304,1.0,0.03260869565217391,1.0,0.05434782608695652,1.0,0.07608695652173914,1.0,0.16304347826086957
459,David Fincher has two movies in the 90's that have numbers in the title. What is the number in the title of David Fincher's later-released movie multiplied by the ratio of the sum of all of the molars in an aardvark over the number of adult teeth in a dog?,13/3 or 4.333... (infinitely repeating decimal),,0.0,0.0,0.9804050326347351,75914,93,0.0,0.0,0.0,0.0,1.0,0.010752688172043012,1.0,0.03225806451612903,1.0,0.043010752688172046
460,The band Franz Ferdinand is named after Archduke Franz Ferdinand of Austria and a racehorse that the band watched win a race. How many years before the assassination of Archduke Franz Ferdinand was that race established?,The Northumberland Plate horse race was established 81 years before the assassination of Archduke Franz Ferdinand,,0.0,0.0,0.9814932644367218,38495,139,1.0,0.007194244604316547,1.0,0.007194244604316547,1.0,0.007194244604316547,1.0,0.02158273381294964,1.0,0.03597122302158273
461,"Which university did the actor who has appeared in the most movies in the American pie film series (including spinoffs, as of 2020) deliver a commencement address at in 2012?","Dalhousie University, in Halifax, Nova Scotia",Dalhousie University,0.0,0.5,0.9226762652397156,7562,29,1.0,0.034482758620689655,1.0,0.06896551724137931,1.0,0.06896551724137931,1.0,0.06896551724137931,1.0,0.06896551724137931
462,"Since the turn of the 21st century, there has only been one year in which the Pulitzer Prize for Fiction has not been awarded. Among the finalists that year, one novel was published posthumously. The author of this posthumous publication is best known for a different novel published 15 years prior. The opening lines of this book later inspired a song by a band. The name of this band can be determined with the following calculation: find the age of the author on January 1 of the year the latter book was published, add four, and subtract the sum from the year this author was a Pulitzer Prize finalist. The name of this band was inspired by yet another book. What is the name of this book and its author?",On the Road by Jack Kerouac,,0.0,0.0,0.975861668586731,37141,140,0.0,0.0,1.0,0.007142857142857143,1.0,0.007142857142857143,1.0,0.02142857142857143,1.0,0.02857142857142857
463,How old was Akira Toriyama when Pokemon Diamond and Pearl was released in America?,Akira Toriyama was 52.,1982,0.0,0.0,0.870173454284668,471,102,1.0,0.00980392156862745,1.0,0.0196078431372549,1.0,0.0392156862745098,1.0,0.06862745098039216,1.0,0.12745098039215685
464,"As of 2020, what was the population of the city where Dippin' Dots were founded?","27,137","291, 082",0.0,0.0,0.9905377626419067,67812,57,1.0,0.017543859649122806,1.0,0.03508771929824561,1.0,0.07017543859649122,1.0,0.10526315789473684,1.0,0.10526315789473684
465,How old were the founders of the firm that designed the Empire State Building when construction on the building began?,Richmond Shreve was 52 years old and William Lamb was 46 years old.,,0.0,0.0,0.9915542304515839,10889,153,1.0,0.006535947712418301,1.0,0.0196078431372549,1.0,0.026143790849673203,1.0,0.058823529411764705,1.0,0.10457516339869281
466,"In 2015, Emmanuel Lubezki was cinematographer for a film that was directed by the man who also directed the 2014 film Birdman. What is that film?",The Revenant,,0.0,0.0,0.9876594543457031,41787,117,1.0,0.008547008547008548,1.0,0.02564102564102564,1.0,0.02564102564102564,1.0,0.042735042735042736,1.0,0.05982905982905983
467,A puzzle released in the 1970's gained popularity and inspired the establishment of an international speed competition. What was the average time of all winners of this competition between 2005 and 2015 rounded to the nearest 100th?,10.45,,0.0,0.0,0.9740950167179108,85209,116,1.0,0.008620689655172414,1.0,0.008620689655172414,1.0,0.008620689655172414,1.0,0.017241379310344827,1.0,0.017241379310344827
468,Who was the British Prime Minister in the year that the Glastonbury Festival was launched?,"Edward Heath, September 1970",Robert,0.0,0.0,0.21422607183922082,32680,89,1.0,0.011235955056179775,1.0,0.02247191011235955,1.0,0.033707865168539325,1.0,0.06741573033707865,1.0,0.12359550561797752
469,"Which South Korean Cross-country skier had the highest rank at the Olympics in the Men's 15 km, among South Korean skiers only, between 2002 and 2006?",Park Byeong-ju,,0.0,0.0,0.9919813573360443,47475,3,0.0,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333
470,Which country did tennis' first Golden Slam winner represent when they achieved it?,West Germany,,0.0,0.0,0.9953209161758423,24347,50,0.0,0.0,1.0,0.02,1.0,0.02,1.0,0.06,1.0,0.12
471,Which two MLB teams played in the World Series just weeks after the O.J. Simpson murder trial had ended?,Atlanta Braves and Cleveland Indians,,0.0,0.0,0.9956558048725128,60102,179,1.0,0.00558659217877095,1.0,0.01675977653631285,1.0,0.027932960893854747,1.0,0.055865921787709494,1.0,0.10614525139664804
472,Who was the Vice Admiral in charge of the Carrier Division the Japanese carrier Hiyō was in when she was sunk?,Vice Admiral Kakuji Kakuta,Jisaburō Ozawa,0.0,0.0,0.9956897497177124,3453,113,1.0,0.008849557522123894,1.0,0.017699115044247787,1.0,0.02654867256637168,1.0,0.04424778761061947,1.0,0.10619469026548672
473,"In January of 2024, how many colleges were in the district in which the William C. Davis Science building can be found?",Alamo Colleges District has 5 schools.,five,0.0,0.0,0.5255153924226761,65876,29,1.0,0.034482758620689655,1.0,0.10344827586206896,1.0,0.10344827586206896,1.0,0.20689655172413793,1.0,0.2413793103448276
474,Can you add one minute to the time of the title track from the album released by Ray Charles in the year before Phil Quartararo took over as president of its record label?,"5:08 (""Strong Love Affair"" has an individual track time of 4:08)",,0.0,0.0,0.996531218290329,11489,189,1.0,0.005291005291005291,1.0,0.005291005291005291,1.0,0.010582010582010581,1.0,0.015873015873015872,1.0,0.015873015873015872
475,"As of 2020, who is the longest-serving president of the university where Hannah Arendt is buried? ",Leon Botstein,,0.0,0.0,0.9882030785083771,22309,184,1.0,0.005434782608695652,1.0,0.016304347826086956,1.0,0.02717391304347826,1.0,0.05434782608695652,1.0,0.09239130434782608
476,What was state of the schools regarding integration in the hometown of Miller Williams when he began his master's degree in Zoology?,They were segregated until 1955. Miller Williams began working on his master's in 1952.,,0.0,0.0,0.9825736582279205,46380,22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.045454545454545456,1.0,0.13636363636363635
477,"Do zebra, giraffe or hippos wean the earliest?",Giraffe,,0.0,0.0,0.9784783720970154,84253,155,1.0,0.0064516129032258064,1.0,0.012903225806451613,1.0,0.025806451612903226,1.0,0.05806451612903226,1.0,0.10967741935483871
478,How many years were there between Heath Ledger's birth and the first successful use of a special human extraction technology that appeared in a Batman movie that Ledger starred in?,21 years.,,0.0,0.0,0.9687197208404541,32904,183,1.0,0.00546448087431694,1.0,0.01092896174863388,1.0,0.01639344262295082,1.0,0.03825136612021858,1.0,0.08196721311475409
479,How many feature films had James Cameron directed by the time Barack Obama was inaugurated as President of the United States?,Seven.,,0.0,0.0,0.9865666627883911,13638,298,1.0,0.003355704697986577,1.0,0.006711409395973154,1.0,0.006711409395973154,1.0,0.010067114093959731,1.0,0.013422818791946308
480,Who was the president of the USA the year that the European Convention on Human Rights came into effect?,Dwight D Eisenhower,1953,0.0,0.0,0.5394507944583893,12221,87,1.0,0.011494252873563218,1.0,0.034482758620689655,1.0,0.05747126436781609,1.0,0.09195402298850575,1.0,0.1839080459770115
481,"As of 1st November 2023, Which two South African drivers took part in the Formula One the year in which a micro-nation claimed territory off the coast of Suffolk, England? ",Dave Charlton and Luki Botha,,0.0,0.0,0.9876477122306824,67008,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,How old was the first minister of the Ministry of Digital Affairs in Poland when Andrzej Halicki became minister?,"The first minister of the Ministry of Digital Affairs in Poland Anna Streżyńska was 47 years old when Andrzej Halicki became minister in 2014. Anna Streżyńska was born on May 11th, 1967.","How old was the first minister of the Ministry of Digital Affairs in Poland when Andrzej Halicki became minister? The Ministry of Administration and Digitization ( Polish : Ministerstwo Administracji i Cyfryzacji ) was formed on 21 November 2011, from a reorganisation of the Ministry of Infrastructure and the Ministry of Interior and Administration. The Ministry was disbanded on 16 November 2015 based on the regulation of the Council of Ministers and partially superseded by the Ministry of Digital Affairs. The ministry was concerned with various aspects of administration, Internet and telecommunication in Poland. The last minister was Andrzej Halicki. The Ministry used to oversee : the Office of Electronic Communication ( Urząd Komunikacji Elektronicznej ) Chief Country Geodesist ( Główny Geodeta Kraju ) Ministers ( 2011 – 2015 ) External links Official website of Ministry of Administration and Digitization The Ministry of Digital Affairs ( Polish : Ministerstwo Cyfryzacji ) is a ministry of the Polish government founded in December 2015, dissolved in October 2020 and founded again in May 2023. Split from the Ministry of Administration and Digitization, the Ministry is responsible for matters regarding development in the cyber sphere for Poland. The first Minister of Digital Affairs was Anna Streżyńska. After she was recalled on 9 January 2018, the Ministry was under personal supervision of the Polish Prime Minister Mateusz Morawiecki until 17 April 2018 when Marek Zagórski was appointed the Minister of Digital Affairs. The ministry was made defunct Anna Maria Streżyńska ( née Bajorek ) ( born 11 May 1967",0.0,0.21311475409836067,0.5557824820280075,94363,6,1.0,0.16666666666666666,1.0,0.5,1.0,0.6666666666666666,1.0,0.8333333333333334,1.0,0.8333333333333334
483,"Looking at the Best Actor and Best Actress categories for the 2023 Academy Awards, how many children did all of the winners and nominees have combined as of August 1, 2024?",13,,0.0,0.0,0.9489728212356567,53502,380,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002631578947368421,1.0,0.002631578947368421
484,Shakshouka and menemen are considered similar dishes. What two main ingredients do they have in common?,Egg and tomato.,"eggs, tomato, green peppers",0.0,0.28571428571428575,0.7743281126022339,69034,13,1.0,0.07692307692307693,1.0,0.23076923076923078,1.0,0.38461538461538464,1.0,0.5384615384615384,1.0,0.6153846153846154
485,What is the title of the song that had the second highest record sales recorded on the Discography of American Historical Recordings in the same year that Fred J. Rath was elected mayor of Utica?,Blue Yodel No. 1 (T for Texas),,0.0,0.0,0.96818807721138,88871,40,1.0,0.025,1.0,0.025,1.0,0.025,1.0,0.025,1.0,0.025
486,"Give me the difference in time, measured in hours not days, between the first solo woman to thru-hike the Appalachian Trail and the fastest recorded solo woman to walk the Appalachian Trail before 2012.",2128 hours,,0.0,0.0,0.975752979516983,86202,118,1.0,0.00847457627118644,1.0,0.025423728813559324,1.0,0.0423728813559322,1.0,0.0847457627118644,1.0,0.1694915254237288
487,"If Mr. Rogers were still alive, how old would he have been when the movie ""A Beautiful Day in the Neighborhood"", featuring Tom Hanks came out in the U.S.?","Fred McFeely Rogers would have been 91 years old when ""A Beautiful Day in the Neighborhood"" was released in the U.S.",,0.0,0.0,0.8094821870326996,44426,85,1.0,0.011764705882352941,1.0,0.03529411764705882,1.0,0.058823529411764705,1.0,0.10588235294117647,1.0,0.16470588235294117
488,Who became the prime minister of Canada in the same year that Jonathan Tremblay's re-election bid as representative for the electoral district of Montmorency—Charlevoix—Haute-Côte-Nord ended in defeat?,Justin Trudeau,,0.0,0.0,0.6701838672161102,31203,8,1.0,0.125,1.0,0.125,1.0,0.125,1.0,0.125,1.0,0.25
489,How many days after Peter Tosh died did Bunny Wailer pass away?,"12,226 days",,0.0,0.0,0.9782764613628387,53266,49,1.0,0.02040816326530612,1.0,0.061224489795918366,1.0,0.10204081632653061,1.0,0.20408163265306123,1.0,0.40816326530612246
490,How old was Lucy Lawless when season six of Xena: Warrior Princess first aired?,32,,0.0,0.0,0.9869237840175629,30659,28,1.0,0.03571428571428571,1.0,0.10714285714285714,1.0,0.17857142857142858,1.0,0.35714285714285715,1.0,0.6428571428571429
491,"Taylor Swift's debut single is named after another famous country singer. As of August 1, 2024, when is his wife's birthday?","September 21, 1967",,0.0,0.0,0.8953001201152802,74180,206,1.0,0.0048543689320388345,1.0,0.0048543689320388345,1.0,0.009708737864077669,1.0,0.024271844660194174,1.0,0.02912621359223301
492,What is the name of the rock climber/businessman who co-founded the environmental group that the co-founder of Netflix joined?,Yvon Chouinard,"What is the name of the rock climber / businessman who co - founded the environmental group that the co - founder of Netflix joined? from the university ' s Mathematics Department in 1942. Primetime Emmy Award - winning engineer Alan Bovik ( B. S. 1980, M. S. 1982, Ph. D. 1984 ) invented neuroscience - based video quality measurement tools that pervade television, social media and home cinema. Structural engineer Fazlur Rahman Khan earned two master ' s degrees, and a PhD in structural engineering from the university. Illinois alumni and faculty have founded numerous companies and organizations. Notable founders include Marc Andreessen, co - founder of Andreessen Horowitz ( 2009 ) ; Jerry Sanders, co - founder of AMD ( 1969 ) ; and Jerry Colangelo, founder of the Arizona Diamondbacks ( 1995 ). George Halas, who founded the Chicago Bears ( 1920 ) and co - founded the NFL, and Reshma Aaron Brooking Dessner ( born April 23, 1976 ) is an American musician. He is best known as a founding member of the rock band the National, with whom he has recorded ten studio albums ; a co - founder of the indie rock duo Big Red Machine",0.0,0.0,0.6074773967266083,18675,165,0.0,0.0,0.0,0.0,1.0,0.012121212121212121,1.0,0.01818181818181818,1.0,0.024242424242424242
493,"Meghan Markle's veil, worn at her 2018 wedding to Prince Harry, featured a flower for each Common Wealth country. What colour is the flower that was used to represent New Zealand?",Yellow,,0.0,0.0,0.7743569910526276,38443,18,1.0,0.05555555555555555,1.0,0.16666666666666666,1.0,0.2222222222222222,1.0,0.2777777777777778,1.0,0.3333333333333333
494,How many years did it take after the FIFA ban was lifted for someone to wear a hijab in the World Cup?,11 years,,0.0,0.0,0.6383633017539978,31968,48,1.0,0.020833333333333332,1.0,0.041666666666666664,1.0,0.041666666666666664,1.0,0.08333333333333333,1.0,0.10416666666666667
495,"What is the name of the lead role of the play that Harry C. Bradley's second wife was in, in 1906?",Lord Fancourt Babberly,,0.0,0.0,0.9604941010475159,36531,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,"In the largest Northern City in California, the widow of a firearms magnate built a infamous mansion that became a tourist attraction only nine months after her death in the early 1900s. The mansion is not only a magnet for ghost hunters and horror story writers, but also architecture enthusiasts as the owner of the house spent 22 years constructing and adding on additional rooms and stairways and features to the already intricate mansion. The house at one point had 500 rooms, 10,000 windows, 47 fireplaces, and 6 kitchens. What exact date was this structure added to the U.S. National Register of Historic Places?","August 7, 1974",,0.0,0.0,0.9375042021274567,5388,235,1.0,0.00425531914893617,1.0,0.00851063829787234,1.0,0.00851063829787234,1.0,0.01276595744680851,1.0,0.01276595744680851
497,"Fossils of the extinct sea snail, Alvania belgica, were originally found in a European country. What is the capital of that country?",City of Brussels,Belgium,0.0,0.0,0.9916997849941254,36505,13,1.0,0.07692307692307693,1.0,0.07692307692307693,1.0,0.07692307692307693,1.0,0.07692307692307693,1.0,0.07692307692307693
498,How many more points did Michael Jordan average in his sophomore season (regular season) in the NBA than the first black NBA player averaged during his career (regular season)? Show me a math equation to justify your answer.,14.3 PPG  22.7 - 8.4 = 14.3,,0.0,0.0,0.8932017087936401,20606,142,1.0,0.007042253521126761,1.0,0.014084507042253521,1.0,0.014084507042253521,1.0,0.035211267605633804,1.0,0.07746478873239436
499,"What is the title of the book, written by Stephanie Meyer, in her vampire book series that was published in the same year that the first Black president of the United States was elected?",Breaking Dawn,,0.0,0.0,0.937278687953949,16006,257,1.0,0.0038910505836575876,1.0,0.011673151750972763,1.0,0.01556420233463035,1.0,0.023346303501945526,1.0,0.038910505836575876
500,The US President who officially opened the Tennessee Centennial and International Exposition was married in what year?,1871,1796,0.0,0.0,0.7375000715255737,42539,128,1.0,0.0078125,1.0,0.0234375,1.0,0.0390625,1.0,0.046875,1.0,0.0546875
501,How old was the U.S. President's wife when the Camp David Accords were signed?,She was 51 years old.,twelve,0.0,0.0,0.4432995021343231,50001,298,1.0,0.003355704697986577,1.0,0.006711409395973154,1.0,0.010067114093959731,1.0,0.016778523489932886,1.0,0.030201342281879196
502,"Out of all of Steven Spielberg's Oscar winning movies up until 2020, which one has made the most money?",Saving Private Ryan,The Dark Knight,0.0,0.0,0.8545931279659271,76512,199,0.0,0.0,0.0,0.0,1.0,0.005025125628140704,1.0,0.010050251256281407,1.0,0.020100502512562814
503,"The number I am thinking about is the atomic number of the heavy metal that shares a name with the tier of the awards programme founded and chaired by Prince Philip that takes , at most, the same number of months to complete as the duration of an average pregnancy. What is the sum of the digits in this number?",11,,0.0,0.0,0.9674361944198608,75442,267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003745318352059925,1.0,0.00749063670411985
504,"Concerning just the winners between 2019 and 2024, which Pulitzer Prize-winning author was born in Maryland?",Barbara Kingsolver,The Nickel Boys,0.0,0.0,0.9862668216228485,65,107,0.0,0.0,1.0,0.009345794392523364,1.0,0.028037383177570093,1.0,0.04672897196261682,1.0,0.08411214953271028
505,"What rank did Hermann Goring hold in the Luftwaffe during World War II, before Robert Ritter von Greim, and how does this rank compare to the equivalent ranks in other branches of the German military?","Reichsmarschall, which was a rank above ""General de Luftwaffe."" This rank does not exist in other branches of the German military and was unique to Goring himself as Robert Ritter von Greim held the title of Generalfeldmarschall after Hermann. ",,0.0,0.0,0.5846399068832397,86337,231,1.0,0.004329004329004329,1.0,0.012987012987012988,1.0,0.021645021645021644,1.0,0.030303030303030304,1.0,0.06926406926406926
506,What is the full name of the district where the Memory of Mankind project is located?,Bezirk Gmunden,,0.0,0.0,0.9443585574626923,6924,31,1.0,0.03225806451612903,1.0,0.0967741935483871,1.0,0.0967741935483871,1.0,0.0967741935483871,1.0,0.0967741935483871
507,How old was the journalist who reviewed the first iPad for the Wall St Journal when the first iPad came out?,Walt Mossberg was 63 when the first iPad was released.,,0.0,0.0,0.9501716792583466,31271,73,0.0,0.0,1.0,0.0273972602739726,1.0,0.0547945205479452,1.0,0.1095890410958904,1.0,0.2465753424657534
508,Mass Effect 2 once won the D.I.C.E. Award for Game of the Year. Who was the director for the game that won the same award twelve years earlier?,Martin Hollis,,0.0,0.0,0.9788020551204681,53437,79,0.0,0.0,1.0,0.012658227848101266,1.0,0.012658227848101266,1.0,0.0379746835443038,1.0,0.05063291139240506
509,"As of August 3, 2024, what is the capital of the country with the largest energy complex in South Eastern Europe?","Sofia is the capital of Bulgaria, which is home to the largest energy complex in South Eastern Europe, the Maritsa Iztok Complex in Galabovo. ",Sofia,0.0,0.0909090909090909,0.5910569727420807,49057,105,1.0,0.009523809523809525,1.0,0.009523809523809525,1.0,0.009523809523809525,1.0,0.009523809523809525,1.0,0.009523809523809525
510,"As of August 2024, which cast member fired from Saturday Night Live appeared on the show Hot Ones?",Shane Gillis,"As of August 2024, which cast member fired from Saturday Night Live appeared on the show Hot Ones? Early career and Saturday Night Live As part of her comedic training, Louis - Dreyfus appeared in The Second City, one of the best - known improvisational theatre groups. It was her performance with The Practical Theatre Company at their "" Golden 50th Anniversary Jubilee "" that led to her being asked to join the cast of NBC ' s Saturday Night Live at the age of 21. Louis - Dreyfus subsequently became a cast member on Saturday Night Live from 1982 to 1985, the youngest female cast member in the history of the program at that time. It was during her third and final year on SNL that she to perform in the sitcom Laverne & Shirley. Shearer started working with Albert Brooks, producing one of Brooks ' albums and co - writing the film Real Life ( 1979 ). Shearer also started writing for Martin Mull ' s television series Fernwood 2 Night. In the mid - 1970s, he started working with Rob Reiner on a pilot for ABC. The show, which starred Christopher Guest, Tom Leopold and McKean, was not picked up. Career Saturday Night Live Initial run under Lorne Michaels In August 1979, Shearer was hired as a writer and cast member on Saturday Night Live, one of the first additions to the show ' s original Anjelica Huston",0.0,0.0,0.40238894522190094,63178,110,0.0,0.0,0.0,0.0,1.0,0.01818181818181818,1.0,0.03636363636363636,1.0,0.05454545454545454
511,How many more solo studio albums did Taylor Swift release than Beyonce between the years 2003-2023 (not including re-recorded albums)?,3,,0.0,0.0,0.6287671029567719,27041,193,0.0,0.0,0.0,0.0,1.0,0.0051813471502590676,1.0,0.010362694300518135,1.0,0.010362694300518135
512,Andre the Giant's favorite acting role was for a 1987 film. Who was the director of that film?,Rob Reiner,Sandra Goldbacher,0.0,0.0,0.9852193295955658,18016,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,What lasted longer: the reign of Queen Elizabeth II or the life of Julius Caesar?,The reign of Queen Elizabeth II,Her reign of 70 years and 214 days is the longest,0.0,0.26666666666666666,0.3152684271335602,54519,196,1.0,0.00510204081632653,1.0,0.01020408163265306,1.0,0.015306122448979591,1.0,0.02040816326530612,1.0,0.04081632653061224
